Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
904,20.0,6.0,50,14859.0,2,3,2,3,1,3,1,9,3,3,1,1,7.0,5.0,2006.0,2006.0,4,2,15,15.0,2.0,27,2,3,3,2,3,4,6,0.0,6,0.0,1670.0,1670.0,2,1,2,1.0,1670.0,0.0,0.0,1670.0,0.0,0.0,2.0,0.0,3,1,2,7.0,1,1.0,2,2,2006,2,3.0,690.0,3,3,1,144.0,60.0,0.0,0.0,0.0,0.0,5,5,6,0.0,8.0,2006.0,4,6,240000
905,20.0,6.0,NA,6173.0,2,3,2,1,1,1,1,20,3,3,1,1,5.0,6.0,1967.0,1967.0,2,2,7,16.0,2.0,75,3,3,2,3,3,4,1,599.0,6,0.0,277.0,876.0,2,3,2,1.0,902.0,0.0,0.0,902.0,0.0,0.0,1.0,0.0,3,1,3,6.0,1,0.0,6,2,1967,3,1.0,288.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,2,6,0.0,8.0,2007.0,1,1,125500
906,20.0,6.0,80,9920.0,2,3,1,1,1,1,1,13,3,3,1,1,5.0,5.0,1954.0,1954.0,2,2,7,7.0,5.0,110,3,3,2,3,3,4,4,354.0,5,290.0,412.0,1056.0,2,3,2,1.0,1063.0,0.0,0.0,1063.0,1.0,0.0,1.0,0.0,3,1,3,6.0,1,0.0,6,2,1954,2,1.0,280.0,3,3,1,0.0,0.0,164.0,0.0,0.0,0.0,5,2,6,0.0,2.0,2010.0,1,1,128000
907,20.0,6.0,116,13501.0,2,3,2,1,1,2,1,22,3,3,1,1,8.0,5.0,2006.0,2006.0,2,2,15,15.0,5.0,208,2,3,3,2,3,4,1,63.0,6,0.0,1560.0,1623.0,2,1,2,1.0,1636.0,0.0,0.0,1636.0,1.0,0.0,2.0,0.0,3,1,2,8.0,1,1.0,2,2,2006,2,3.0,865.0,3,3,1,0.0,60.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2007.0,1,1,255000
908,50.0,6.0,86,11500.0,2,3,2,1,1,1,1,7,3,3,1,2,7.0,7.0,1936.0,1987.0,2,2,4,4.0,4.0,0,2,3,2,2,3,4,4,223.0,6,0.0,794.0,1017.0,2,2,2,1.0,1020.0,1037.0,0.0,2057.0,0.0,0.0,1.0,1.0,3,1,2,6.0,1,1.0,2,2,1936,1,1.0,180.0,4,3,1,0.0,0.0,0.0,0.0,322.0,0.0,5,5,6,0.0,6.0,2006.0,1,1,250000
909,20.0,6.0,NA,8885.0,2,3,2,4,1,1,2,12,3,3,1,1,5.0,5.0,1983.0,1983.0,2,2,7,7.0,4.0,0,3,3,2,2,3,2,3,301.0,2,324.0,239.0,864.0,2,3,2,1.0,902.0,0.0,0.0,902.0,1.0,0.0,1.0,0.0,2,1,3,5.0,1,0.0,6,2,1983,3,2.0,484.0,3,3,1,164.0,0.0,0.0,0.0,0.0,0.0,5,2,6,0.0,6.0,2006.0,1,1,131000
910,60.0,6.0,149,12589.0,2,3,3,1,1,1,1,9,3,3,1,4,6.0,5.0,2005.0,2005.0,2,2,15,15.0,4.0,0,2,3,3,2,3,4,6,0.0,6,0.0,742.0,742.0,2,1,2,1.0,742.0,742.0,0.0,1484.0,0.0,0.0,2.0,1.0,3,1,2,8.0,1,1.0,2,2,2005,1,2.0,390.0,3,3,1,36.0,24.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2009.0,1,1,174000
911,90.0,6.0,80,11600.0,2,3,1,1,1,2,1,13,2,3,3,4,5.0,5.0,1960.0,1960.0,2,2,9,9.0,2.0,361,3,3,2,3,3,4,4,443.0,6,0.0,662.0,1105.0,2,3,2,2.0,1105.0,1169.0,0.0,2274.0,0.0,0.0,2.0,0.0,5,2,3,12.0,1,0.0,6,6,1960,3,2.0,480.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,1.0,2010.0,1,1,154300
912,20.0,6.0,NA,9286.0,2,3,2,1,1,3,2,6,3,3,1,1,5.0,7.0,1977.0,1989.0,2,2,7,11.0,4.0,0,3,3,2,2,2,2,2,196.0,6,0.0,1072.0,1268.0,2,3,2,1.0,1268.0,0.0,0.0,1268.0,0.0,0.0,1.0,1.0,3,1,2,5.0,1,0.0,6,6,1978,3,1.0,252.0,3,3,1,173.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,10.0,2009.0,1,1,143500
913,30.0,8.0,51,6120.0,2,3,1,1,1,1,1,4,3,3,1,1,5.0,7.0,1925.0,1950.0,2,2,9,9.0,4.0,0,3,3,1,3,3,4,4,489.0,6,0.0,279.0,768.0,2,3,1,1.0,1015.0,0.0,0.0,1015.0,0.0,0.0,1.0,0.0,3,1,3,6.0,2,0.0,6,6,1925,3,1.0,450.0,3,3,1,0.0,0.0,112.0,0.0,120.0,0.0,5,2,4,620.0,7.0,2006.0,1,2,88000
914,90.0,5.0,82,6270.0,2,3,1,3,1,1,1,7,3,3,3,4,5.0,6.0,1949.0,1950.0,2,2,9,9.0,4.0,0,3,3,2,3,3,4,3,284.0,6,0.0,717.0,1001.0,2,3,1,2.0,1001.0,1001.0,0.0,2002.0,0.0,0.0,2.0,0.0,4,2,3,8.0,1,0.0,6,1,1949,3,3.0,871.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,8.0,2007.0,1,1,145000
915,160.0,3.0,30,3000.0,2,2,1,1,1,1,1,22,3,3,4,4,6.0,5.0,2009.0,2009.0,2,2,15,15.0,5.0,76,2,3,3,2,3,2,1,294.0,6,0.0,318.0,612.0,2,1,2,1.0,612.0,612.0,0.0,1224.0,0.0,0.0,2.0,1.0,2,1,2,4.0,1,0.0,6,6,2009,2,2.0,528.0,3,3,1,0.0,234.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2009.0,4,6,173733
916,160.0,8.0,21,2001.0,2,3,1,1,1,1,1,11,3,3,4,4,4.0,5.0,1970.0,1970.0,2,2,6,6.0,2.0,80,3,3,2,3,3,4,6,0.0,6,0.0,546.0,546.0,2,4,2,1.0,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3,1,3,6.0,1,0.0,6,2,1970,3,1.0,286.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,1.0,2007.0,1,1,75000
917,20.0,C (all),50,9000.0,2,3,1,1,1,1,1,10,3,3,1,1,2.0,3.0,1949.0,1950.0,2,2,1,1.0,4.0,0,3,3,2,3,3,2,3,50.0,6,0.0,430.0,480.0,2,3,1,2.0,480.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,1,1,3,4.0,1,0.0,6,6,1958,3,1.0,308.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,10.0,2006.0,1,2,35311
918,20.0,6.0,NA,17140.0,2,3,1,1,1,1,1,8,3,3,1,1,4.0,6.0,1956.0,1956.0,2,2,15,15.0,4.0,0,3,3,2,3,3,4,2,1059.0,6,0.0,75.0,1134.0,2,1,2,2.0,1229.0,0.0,0.0,1229.0,0.0,0.0,1.0,0.0,3,1,3,6.0,1,0.0,6,2,1956,2,1.0,284.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,4.0,2009.0,1,1,135000
919,60.0,6.0,103,13125.0,2,3,2,1,1,2,1,21,3,3,1,4,7.0,5.0,1991.0,1991.0,2,2,7,7.0,4.0,0,2,3,3,1,3,3,3,48.0,1,634.0,422.0,1104.0,2,1,2,1.0,912.0,1215.0,0.0,2127.0,1.0,0.0,2.0,1.0,4,1,2,8.0,1,1.0,3,2,1991,2,3.0,833.0,3,3,1,72.0,192.0,224.0,0.0,0.0,0.0,5,1,6,0.0,11.0,2007.0,1,1,238000
920,20.0,6.0,87,11029.0,2,3,2,1,1,2,1,13,3,3,1,1,6.0,8.0,1958.0,2002.0,4,2,9,9.0,4.0,0,1,3,2,2,3,4,2,528.0,3,411.0,245.0,1184.0,2,1,2,1.0,1414.0,0.0,0.0,1414.0,1.0,0.0,1.0,0.0,3,1,3,6.0,2,1.0,3,2,1990,3,2.0,601.0,3,3,1,0.0,51.0,0.0,0.0,190.0,0.0,5,5,6,0.0,5.0,2008.0,1,1,176500
921,60.0,6.0,70,8462.0,2,3,2,1,1,1,1,21,3,3,1,4,6.0,5.0,1994.0,1994.0,2,2,7,7.0,2.0,105,2,2,3,2,2,4,1,814.0,6,0.0,114.0,928.0,2,1,2,1.0,936.0,785.0,0.0,1721.0,0.0,1.0,2.0,1.0,3,1,2,7.0,1,0.0,6,2,1994,2,2.0,471.0,3,3,1,300.0,87.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2007.0,1,1,201000
922,90.0,6.0,67,8777.0,2,3,1,1,1,1,1,8,2,3,3,2,5.0,7.0,1900.0,2003.0,2,2,9,9.0,4.0,0,3,3,2,3,3,4,2,1084.0,6,0.0,188.0,1272.0,2,2,2,1.0,1272.0,928.0,0.0,2200.0,2.0,0.0,2.0,2.0,4,2,3,9.0,1,0.0,6,7,NA,4,0.0,0.0,6,6,3,0.0,70.0,0.0,0.0,0.0,0.0,5,1,6,0.0,9.0,2008.0,1,1,145900
923,20.0,6.0,65,10237.0,2,3,1,1,1,1,1,9,5,3,1,1,6.0,5.0,2005.0,2006.0,2,2,15,15.0,4.0,0,2,3,3,2,3,4,1,28.0,6,0.0,1288.0,1316.0,2,1,2,1.0,1316.0,0.0,0.0,1316.0,0.0,0.0,2.0,0.0,3,1,2,6.0,1,1.0,2,2,2005,1,2.0,397.0,3,3,1,100.0,0.0,0.0,23.0,0.0,0.0,5,5,6,0.0,10.0,2006.0,4,6,169990
924,120.0,6.0,50,8012.0,2,3,1,1,1,1,1,21,3,3,4,1,6.0,5.0,1993.0,1994.0,2,2,11,11.0,4.0,0,2,3,3,2,3,4,5,165.0,1,841.0,598.0,1604.0,2,1,2,1.0,1617.0,0.0,0.0,1617.0,1.0,0.0,2.0,0.0,2,1,2,5.0,1,1.0,4,2,1993,2,2.0,533.0,3,3,1,0.0,69.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2008.0,1,1,193000
925,20.0,6.0,79,10240.0,2,3,1,1,1,1,1,17,3,3,1,1,6.0,6.0,1980.0,1980.0,2,2,11,11.0,2.0,157,3,2,2,2,3,4,3,625.0,5,1061.0,0.0,1686.0,2,3,2,1.0,1686.0,0.0,0.0,1686.0,1.0,0.0,2.0,0.0,3,1,3,7.0,1,1.0,3,2,1980,3,2.0,612.0,3,3,1,384.0,131.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2006.0,1,1,207500
926,20.0,6.0,NA,15611.0,2,3,2,1,1,2,1,17,3,3,1,1,5.0,6.0,1977.0,1977.0,2,2,15,15.0,4.0,0,3,3,3,2,3,2,2,767.0,5,93.0,266.0,1126.0,2,3,2,1.0,1126.0,0.0,0.0,1126.0,0.0,1.0,2.0,0.0,3,1,1,6.0,1,0.0,6,2,1977,2,2.0,540.0,3,3,1,180.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,3.0,2008.0,1,2,175000
927,60.0,6.0,93,11999.0,2,3,1,1,1,1,1,16,3,3,1,4,8.0,5.0,2003.0,2004.0,4,2,15,15.0,2.0,340,2,3,3,2,3,4,6,0.0,6,0.0,1181.0,1181.0,2,1,2,1.0,1234.0,1140.0,0.0,2374.0,0.0,0.0,2.0,1.0,4,1,1,10.0,1,1.0,2,4,2003,1,3.0,656.0,3,3,1,104.0,100.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2007.0,1,1,285000
928,60.0,6.0,NA,9900.0,2,3,1,1,1,1,1,17,2,3,1,4,7.0,5.0,1968.0,1968.0,2,2,9,9.0,2.0,342,3,3,2,3,3,4,3,552.0,6,0.0,280.0,832.0,2,2,2,1.0,1098.0,880.0,0.0,1978.0,0.0,0.0,2.0,1.0,4,1,3,9.0,1,1.0,2,2,1968,2,2.0,486.0,3,3,1,0.0,43.0,0.0,0.0,0.0,0.0,5,1,6,0.0,4.0,2008.0,1,1,176000
929,20.0,6.0,NA,11838.0,2,3,1,1,1,1,1,6,3,3,1,1,8.0,5.0,2001.0,2001.0,4,2,15,15.0,4.0,0,2,3,3,2,3,2,6,0.0,6,0.0,1753.0,1753.0,2,1,2,1.0,1788.0,0.0,0.0,1788.0,0.0,0.0,2.0,0.0,3,1,1,7.0,1,1.0,3,2,2001,2,2.0,522.0,3,3,1,202.0,151.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2009.0,1,1,236500
930,60.0,6.0,NA,13006.0,2,3,2,1,1,2,1,9,3,3,1,4,7.0,5.0,1997.0,1997.0,2,2,7,7.0,2.0,285,3,3,3,2,3,4,6,0.0,6,0.0,964.0,964.0,2,2,2,1.0,993.0,1243.0,0.0,2236.0,0.0,0.0,2.0,1.0,4,1,2,8.0,1,1.0,3,4,1997,1,2.0,642.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,11.0,2006.0,1,1,222000
931,20.0,6.0,73,8925.0,2,3,2,3,1,1,1,24,3,3,1,1,8.0,5.0,2007.0,2007.0,2,2,15,15.0,4.0,0,2,3,3,2,3,2,1,16.0,6,0.0,1450.0,1466.0,2,1,2,1.0,1466.0,0.0,0.0,1466.0,0.0,0.0,2.0,0.0,3,1,2,7.0,1,0.0,6,2,2007,1,3.0,610.0,3,3,1,100.0,18.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2009.0,1,1,201000
932,20.0,6.0,70,9100.0,2,3,1,1,1,1,1,13,3,3,1,1,5.0,6.0,1965.0,1965.0,2,2,15,15.0,4.0,0,3,3,2,3,3,4,3,338.0,4,466.0,121.0,925.0,2,1,2,1.0,925.0,0.0,0.0,925.0,0.0,1.0,1.0,0.0,2,1,3,5.0,1,0.0,6,6,1965,3,1.0,429.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,3,6,0.0,7.0,2009.0,1,1,117500
933,20.0,6.0,84,11670.0,2,3,2,1,1,2,1,22,4,3,1,1,9.0,5.0,2006.0,2006.0,4,2,15,8.0,5.0,302,1,3,3,1,2,4,6,0.0,6,0.0,1905.0,1905.0,2,1,2,1.0,1905.0,0.0,0.0,1905.0,0.0,0.0,2.0,0.0,3,1,1,8.0,1,1.0,2,2,2006,1,3.0,788.0,3,3,1,0.0,191.0,0.0,0.0,0.0,0.0,5,5,6,0.0,3.0,2007.0,1,1,320000
934,20.0,6.0,63,8487.0,2,3,1,1,1,4,1,6,3,3,1,1,7.0,5.0,2004.0,2004.0,2,2,15,15.0,2.0,210,2,3,3,2,3,2,1,20.0,6,0.0,1480.0,1500.0,2,1,2,1.0,1500.0,0.0,0.0,1500.0,0.0,0.0,2.0,0.0,3,1,2,6.0,1,0.0,6,2,2004,2,2.0,570.0,3,3,1,192.0,36.0,0.0,0.0,0.0,0.0,5,5,6,0.0,8.0,2009.0,1,1,190000
935,20.0,6.0,313,27650.0,2,3,3,3,1,1,2,13,7,3,1,1,7.0,7.0,1960.0,2007.0,1,6,16,16.0,4.0,0,3,3,2,2,3,1,1,425.0,6,0.0,160.0,585.0,2,1,2,1.0,2069.0,0.0,0.0,2069.0,1.0,0.0,2.0,0.0,4,1,2,9.0,1,1.0,2,2,1960,2,2.0,505.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,11.0,2008.0,1,1,242000
936,30.0,6.0,52,5825.0,2,3,2,1,1,1,1,4,3,3,1,1,4.0,5.0,1926.0,1953.0,2,2,9,9.0,2.0,108,3,2,3,4,3,3,6,0.0,6,0.0,600.0,600.0,2,2,2,1.0,747.0,0.0,0.0,747.0,0.0,0.0,1.0,0.0,1,1,3,5.0,1,0.0,6,6,1953,3,2.0,528.0,3,3,1,0.0,0.0,32.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2006.0,1,1,79900
937,20.0,6.0,67,10083.0,2,3,1,1,1,1,1,21,3,3,1,1,7.0,5.0,2003.0,2003.0,2,2,15,15.0,NA,NA,2,3,3,2,3,4,1,833.0,6,0.0,343.0,1176.0,2,1,2,1.0,1200.0,0.0,0.0,1200.0,1.0,0.0,2.0,0.0,2,1,2,5.0,1,0.0,6,2,2003,2,2.0,555.0,3,3,1,0.0,41.0,0.0,0.0,0.0,0.0,5,5,6,0.0,8.0,2009.0,1,1,184900
938,60.0,6.0,75,9675.0,2,3,1,1,1,1,1,22,3,3,1,4,7.0,5.0,2005.0,2005.0,2,2,15,15.0,4.0,0,2,3,3,2,3,3,1,341.0,6,0.0,772.0,1113.0,2,1,2,1.0,1113.0,858.0,0.0,1971.0,0.0,0.0,2.0,1.0,3,1,2,8.0,1,1.0,2,2,2005,2,2.0,689.0,3,3,1,0.0,48.0,0.0,0.0,0.0,0.0,5,5,6,0.0,2.0,2009.0,1,1,253000
939,60.0,6.0,73,8760.0,2,3,1,1,1,1,1,6,3,3,1,4,7.0,5.0,2006.0,2006.0,2,2,15,15.0,4.0,0,2,3,3,2,2,3,1,464.0,6,0.0,927.0,1391.0,2,1,2,1.0,1391.0,571.0,0.0,1962.0,0.0,0.0,2.0,1.0,3,1,2,7.0,1,0.0,6,2,2006,2,3.0,868.0,3,3,1,0.0,90.0,0.0,0.0,0.0,0.0,5,5,6,0.0,8.0,2006.0,4,6,239799
940,70.0,6.0,NA,24090.0,2,3,1,1,1,1,1,5,3,3,1,4,7.0,7.0,1940.0,1950.0,2,2,9,9.0,4.0,0,3,2,2,3,3,3,6,0.0,6,0.0,1032.0,1032.0,2,1,2,1.0,1207.0,1196.0,0.0,2403.0,0.0,0.0,2.0,0.0,4,1,3,10.0,1,2.0,3,2,1940,3,1.0,349.0,3,3,1,56.0,0.0,318.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2010.0,5,1,244400
941,90.0,6.0,55,12640.0,2,3,2,1,1,1,1,12,3,3,3,1,6.0,5.0,1976.0,1976.0,2,2,11,11.0,4.0,0,3,3,2,3,3,1,4,936.0,5,396.0,396.0,1728.0,2,3,2,1.0,1728.0,0.0,0.0,1728.0,0.0,0.0,2.0,0.0,4,2,3,8.0,1,0.0,6,2,1976,3,2.0,574.0,3,3,1,40.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2006.0,1,1,150900
942,60.0,6.0,NA,8755.0,2,3,2,1,1,4,1,9,4,3,1,4,7.0,5.0,1999.0,1999.0,2,2,15,15.0,2.0,298,2,3,3,2,3,4,2,772.0,6,0.0,220.0,992.0,2,1,2,1.0,1022.0,1038.0,0.0,2060.0,1.0,0.0,2.0,1.0,3,1,2,8.0,1,1.0,3,4,1999,2,2.0,390.0,3,3,1,0.0,0.0,0.0,168.0,0.0,0.0,5,1,6,0.0,6.0,2009.0,1,1,214000
943,90.0,6.0,42,7711.0,2,3,2,1,1,1,1,8,3,3,3,1,4.0,3.0,1977.0,1977.0,2,2,9,9.0,4.0,0,3,3,3,2,3,1,1,1440.0,6,0.0,0.0,1440.0,2,3,2,1.0,1440.0,0.0,0.0,1440.0,2.0,0.0,2.0,0.0,4,2,3,8.0,1,0.0,6,7,NA,4,0.0,0.0,6,6,3,321.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,8.0,2007.0,10,2,150000
944,90.0,6.0,100,25000.0,2,3,1,4,1,1,1,12,3,3,3,1,5.0,4.0,1967.0,1967.0,2,2,7,11.0,4.0,0,3,3,2,3,3,2,6,0.0,6,0.0,1632.0,1632.0,2,3,2,1.0,1632.0,0.0,0.0,1632.0,0.0,0.0,2.0,0.0,4,2,3,8.0,1,0.0,6,2,1967,3,2.0,576.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2007.0,1,1,143000
945,20.0,6.0,NA,14375.0,2,3,2,1,3,3,1,24,3,3,1,8,6.0,6.0,1958.0,1958.0,2,2,7,7.0,2.0,541,3,3,2,3,3,4,1,111.0,4,354.0,354.0,819.0,2,2,2,2.0,1344.0,0.0,0.0,1344.0,0.0,1.0,1.0,0.0,3,1,2,7.0,1,1.0,2,3,1958,2,2.0,525.0,3,3,1,0.0,118.0,0.0,0.0,233.0,0.0,5,5,6,0.0,1.0,2009.0,5,2,137500
946,50.0,8.0,98,8820.0,2,3,1,1,1,2,1,18,3,3,1,2,5.0,6.0,1890.0,1996.0,4,2,15,15.0,4.0,0,3,3,1,3,3,4,5,1088.0,6,0.0,0.0,1088.0,2,3,2,1.0,1188.0,561.0,120.0,1869.0,0.0,0.0,1.0,0.0,2,1,3,7.0,1,0.0,6,6,1963,3,2.0,456.0,3,3,1,48.0,0.0,244.0,0.0,0.0,0.0,5,4,6,0.0,9.0,2009.0,1,1,124900
947,80.0,6.0,70,8163.0,2,3,1,1,1,1,1,13,3,3,1,8,5.0,6.0,1959.0,1959.0,2,2,7,7.0,2.0,128,3,2,2,3,3,2,2,748.0,3,294.0,102.0,1144.0,2,3,2,1.0,1144.0,0.0,0.0,1144.0,1.0,0.0,1.0,0.0,3,1,3,6.0,1,1.0,3,2,1959,2,1.0,796.0,3,3,1,86.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,3.0,2006.0,1,1,143000
948,20.0,6.0,85,14536.0,2,3,1,1,1,1,1,24,3,3,1,1,8.0,5.0,2002.0,2003.0,4,2,15,15.0,2.0,236,2,3,3,2,3,2,1,1300.0,6,0.0,316.0,1616.0,2,1,2,1.0,1629.0,0.0,0.0,1629.0,1.0,0.0,2.0,0.0,3,1,2,9.0,1,1.0,2,2,2002,1,3.0,808.0,3,3,1,0.0,252.0,0.0,0.0,0.0,0.0,5,5,6,0.0,11.0,2007.0,1,1,270000
949,60.0,6.0,65,14006.0,2,3,2,1,1,1,1,6,3,3,1,4,7.0,5.0,2002.0,2002.0,2,2,15,15.0,2.0,144,2,3,3,2,3,5,6,0.0,6,0.0,936.0,936.0,2,1,2,1.0,936.0,840.0,0.0,1776.0,0.0,0.0,2.0,1.0,3,1,2,7.0,1,1.0,3,2,2002,2,2.0,474.0,3,3,1,144.0,96.0,0.0,0.0,0.0,0.0,5,5,6,0.0,2.0,2006.0,1,1,192500
950,20.0,6.0,78,9360.0,2,3,1,1,1,1,1,17,3,3,1,1,6.0,7.0,1972.0,2006.0,4,2,11,11.0,4.0,0,3,3,2,3,3,4,2,982.0,6,0.0,179.0,1161.0,2,3,2,1.0,1381.0,0.0,0.0,1381.0,1.0,0.0,1.0,1.0,3,1,2,5.0,1,1.0,3,2,1972,2,2.0,676.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,3.0,2010.0,1,1,197500
951,20.0,6.0,60,7200.0,2,3,1,1,1,1,1,13,3,3,1,1,5.0,8.0,1950.0,2002.0,2,2,15,15.0,4.0,0,3,3,2,3,3,4,2,398.0,3,149.0,317.0,864.0,2,2,2,1.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,3,1,2,5.0,1,0.0,6,6,1980,2,2.0,720.0,3,3,1,194.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2007.0,1,1,129000
952,20.0,5.0,60,7800.0,2,3,1,1,1,2,1,21,3,3,1,1,5.0,5.0,1965.0,1965.0,2,2,15,15.0,4.0,0,3,3,2,3,3,4,3,641.0,6,0.0,187.0,828.0,2,2,2,1.0,965.0,0.0,0.0,965.0,1.0,0.0,1.0,0.0,3,1,3,6.0,1,0.0,6,6,1979,3,1.0,300.0,3,3,1,421.0,0.0,0.0,0.0,0.0,0.0,5,2,6,0.0,7.0,2006.0,1,2,119900
953,85.0,6.0,60,7200.0,2,3,1,1,1,1,1,6,3,3,1,7,5.0,8.0,1972.0,2003.0,2,2,17,7.0,4.0,0,3,2,2,2,3,2,1,660.0,6,0.0,108.0,768.0,2,2,2,1.0,768.0,0.0,0.0,768.0,0.0,1.0,1.0,0.0,2,1,3,5.0,1,0.0,6,6,1974,1,1.0,396.0,3,3,1,192.0,0.0,0.0,0.0,0.0,0.0,5,2,6,0.0,4.0,2009.0,1,1,133900
954,60.0,6.0,NA,11075.0,2,3,2,1,1,1,2,12,3,3,1,4,5.0,4.0,1969.0,1969.0,2,2,7,7.0,2.0,232,3,3,2,3,3,2,2,562.0,5,193.0,29.0,784.0,2,1,2,1.0,1168.0,800.0,0.0,1968.0,0.0,1.0,2.0,1.0,4,1,3,7.0,3,1.0,5,2,1969,2,2.0,530.0,3,3,1,305.0,189.0,0.0,0.0,0.0,0.0,5,2,4,400.0,9.0,2008.0,1,1,172000
955,90.0,6.0,35,9400.0,2,3,2,1,1,3,1,8,3,3,3,7,6.0,5.0,1975.0,1975.0,1,6,17,11.0,2.0,250,3,3,2,2,2,1,1,945.0,6,0.0,0.0,945.0,2,3,2,1.0,980.0,0.0,0.0,980.0,0.0,2.0,2.0,0.0,4,0,3,4.0,1,0.0,6,7,NA,4,0.0,0.0,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,10.0,2006.0,1,3,127500
956,90.0,5.0,82,7136.0,2,3,2,3,1,1,1,7,3,3,3,4,6.0,6.0,1946.0,1950.0,2,2,9,9.0,2.0,423,3,3,2,2,3,4,4,484.0,6,0.0,495.0,979.0,2,3,1,3.0,979.0,979.0,0.0,1958.0,0.0,0.0,2.0,0.0,4,2,3,8.0,1,0.0,6,2,1946,3,2.0,492.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,8.0,2007.0,1,1,145000
957,160.0,8.0,24,1300.0,2,3,1,1,1,1,1,2,3,3,4,4,6.0,6.0,1980.0,1980.0,2,2,9,9.0,4.0,0,3,3,2,2,3,4,2,285.0,6,0.0,276.0,561.0,2,3,2,1.0,561.0,668.0,0.0,1229.0,0.0,0.0,1.0,1.0,2,1,3,5.0,1,1.0,3,2,1980,1,2.0,462.0,3,3,1,150.0,0.0,0.0,0.0,0.0,0.0,5,1,6,0.0,5.0,2009.0,1,1,124000
958,20.0,6.0,70,7420.0,2,3,1,1,1,1,1,20,3,3,1,1,5.0,5.0,1962.0,1962.0,4,2,9,9.0,4.0,0,3,3,2,3,3,4,4,417.0,6,0.0,640.0,1057.0,2,3,2,1.0,1057.0,0.0,0.0,1057.0,0.0,0.0,1.0,0.0,3,1,3,6.0,1,0.0,6,6,1977,1,2.0,576.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,4.0,2007.0,1,1,132000
